5.616986751556396484e-01,5.017964914441108704e-02,-1.051758378744125366e-01,1.312896609306335449e-01,-5.502944588661193848e-01,1.150659471750259399e-01,7.029521465301513672e-02,2.773328125476837158e-01,1.563087552785873413e-01,-3.696721047163009644e-02
1.351313591003417969e-01,-1.562286913394927979e-01,-6.106842160224914551e-01,8.907273411750793457e-01,-4.841243624687194824e-01,4.251455366611480713e-01,-2.625239193439483643e-01,1.743083149194717407e-01,-3.372717797756195068e-01,-1.078000143170356750e-01
-4.086578846909105778e-04,-1.963560935109853745e-04,-4.915113095194101334e-03,-4.171990789473056793e-03,-2.722000470384955406e-03,2.722192322835326195e-03,-4.649302456527948380e-03,-4.186110571026802063e-03,3.279492375440895557e-04,-1.915814820677042007e-03
-1.039559468626976013e-01,-1.448647081851959229e-01,-3.312008380889892578e-01,5.794598837383091450e-05,-8.855226635932922363e-01,2.016576379537582397e-01,-6.924106478691101074e-01,5.860102176666259766e-01,-2.721867561340332031e-01,3.032617084681987762e-02
-2.595121860504150391e-01,-3.256981074810028076e-01,-1.644742488861083984e-01,2.872634530067443848e-01,-3.733515441417694092e-01,3.176867961883544922e-01,6.162694096565246582e-02,-1.744950860738754272e-01,9.620691835880279541e-02,7.822263240814208984e-02
-2.019102917984127998e-03,-1.590132596902549267e-03,3.066179342567920685e-03,1.990605611354112625e-03,-3.613357665017247200e-03,2.984162187203764915e-03,3.545966930687427521e-03,-1.583548262715339661e-03,2.097766846418380737e-03,-2.290544100105762482e-03
-3.439233172684907913e-03,-5.002715624868869781e-03,-3.766683512367308140e-04,2.976946998387575150e-03,-6.246568169444799423e-03,3.448024624958634377e-03,1.543665770441293716e-03,-3.976139705628156662e-03,7.069652900099754333e-03,6.536074797622859478e-04
8.395802974700927734e-02,-3.845865279436111450e-02,-4.016023576259613037e-01,4.099915921688079834e-01,-7.743232250213623047e-01,-6.070706993341445923e-02,3.007688224315643311e-01,6.679148674011230469e-01,-1.015005782246589661e-01,-1.086789444088935852e-01
-6.795628666877746582e-01,2.199413627386093140e-01,-6.168930530548095703e-01,-7.499783635139465332e-01,-3.842915594577789307e-01,-1.933048516511917114e-01,-1.017514690756797791e-01,4.452401844901032746e-05,4.955686330795288086e-01,-2.990852892398834229e-01
9.408246278762817383e-01,1.484511494636535645e-01,-6.724311709403991699e-01,3.663277626037597656e-01,3.200674355030059814e-01,8.646060824394226074e-01,-4.919845461845397949e-01,-6.070349738001823425e-02,9.647971987724304199e-01,-2.686992287635803223e-01
